v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,target
51.89,104.4,101.77,39.24,758.55,326.37,2920.0,0.45,0
83.39,77.97,85.57,32.11,476.19,89.19,2178.93,0.7,0
101.35,47.73,67.98,24.72,847.54,279.55,2748.85,0.44,1
109.29,49.9,121.03,12.85,393.26,348.06,2615.9,0.43,1
78.95,72.95,113.2,37.89,716.16,126.83,1540.46,0.98,0
94.9,67.64,78.62,30.93,989.56,133.69,2639.33,0.95,1
120.89,96.73,70.28,43.47,327.23,291.16,2267.24,0.22,0
73.84,87.59,62.81,35.15,882.43,152.22,2032.98,0.56,0
113.99,85.36,52.03,26.95,551.25,101.82,2608.95,0.24,1
93.74,63.41,110.57,24.2,822.49,167.64,2289.45,0.28,1
68.37,66.56,52.58,37.54,799.57,85.35,2648.92,0.49,0
108.17,97.72,119.73,39.88,920.06,132.24,2487.55,0.67,0
76.23,106.27,54.1,22.15,1392.58,80.35,2200.43,0.42,1
115.53,106.2,98.11,37.99,812.39,227.82,2481.77,0.32,0
118.92,55.52,85.19,49.34,1112.08,288.05,2171.26,0.32,1
104.05,74.43,92.14,12.1,634.13,328.35,1415.02,0.73,1
70.91,106.92,77.68,26.75,990.56,216.8,2414.85,0.21,0
90.46,60.86,52.85,39.36,1072.54,311.7,1833.41,0.45,1
111.97,107.6,113.19,14.83,189.11,88.65,2529.97,0.73,0
129.91,80.83,79.23,49.44,844.39,155.95,1889.9,0.25,1
88.93,104.45,113.94,30.61,458.39,335.53,2480.15,0.79,0
54.51,70.45,121.37,31.1,1411.41,108.48,2339.78,0.56,0
110.72,66.7,71.23,25.77,614.34,85.77,1346.29,0.47,1
105.85,76.31,52.98,48.42,706.13,253.84,2940.41,0.37,1
123.32,105.69,59.47,43.7,791.7,169.52,1799.85,0.23,0
97.22,68.44,50.46,47.32,1093.63,249.49,1553.55,0.4,1
81.4,108.7,103.94,48.23,223.0,149.78,2162.2,0.35,0
94.54,93.13,73.83,41.56,832.26,191.57,2955.92,0.48,0
69.21,43.86,75.74,21.55,1339.09,323.25,2118.2,0.83,1
84.2,58.4,88.78,22.8,371.43,347.73,2205.0,0.98,0
127.25,51.64,102.74,34.36,202.73,293.79,2976.02,0.85,0
66.72,101.5,97.92,37.09,147.88,174.27,1485.78,0.68,0
93.73,63.4,87.43,48.88,1298.72,213.57,2797.92,0.49,1
85.95,48.41,115.79,39.29,1187.62,331.64,2660.08,0.75,1
77.35,94.46,83.16,15.77,1013.96,289.11,2541.48,0.69,0
114.39,51.95,90.72,15.75,540.32,81.22,2594.46,0.93,1
67.05,78.79,58.85,38.78,1136.51,308.17,1539.75,0.3,0
54.82,41.05,100.37,29.89,1124.32,282.35,2470.81,0.21,1
120.28,85.33,129.88,21.4,1008.09,176.39,2147.2,0.88,1
92.97,87.27,116.16,19.48,1002.98,290.86,2274.06,0.63,0
100.05,88.88,68.49,33.59,433.74,337.36,1957.17,0.6,0
104.66,78.62,118.94,26.34,627.39,335.16,1632.66,0.58,0
117.13,89.49,85.5,34.45,823.63,186.5,2031.05,0.5,1
100.9,62.52,63.58,39.75,1391.47,245.22,1463.26,0.55,1
51.18,83.04,81.8,38.23,1252.0,215.03,1646.42,0.94,0
91.96,61.99,64.52,42.77,502.0,208.98,1949.86,0.8,0
124.16,50.9,118.37,14.46,1308.21,152.91,2285.83,0.3,1
128.16,45.81,63.13,11.42,706.77,150.4,1816.72,0.64,1
50.86,60.86,110.9,26.41,1291.12,325.09,1699.86,0.21,0
121.83,46.27,76.43,48.27,470.0,76.28,2516.91,0.43,1
117.13,103.69,79.94,23.09,803.36,278.2,1605.42,0.21,0
127.27,99.15,86.2,22.83,1494.62,123.31,2677.91,0.73,1
55.5,63.64,124.18,39.09,314.53,82.4,2171.83,0.65,0
120.04,105.71,80.49,21.55,147.03,225.93,2035.4,0.87,0
106.18,65.38,75.11,30.24,819.67,111.91,2833.85,0.83,1
55.74,88.34,92.24,40.14,165.46,219.81,2561.59,0.26,0
126.78,103.87,115.16,27.8,999.71,167.23,1731.47,0.39,1
102.72,53.01,106.98,30.67,1478.58,182.88,1519.82,0.86,1
100.59,90.46,84.67,41.12,1491.7,107.96,2878.9,0.22,0
57.39,55.03,114.61,13.76,203.64,174.54,1853.25,0.23,0
100.52,99.94,79.11,49.89,907.15,253.09,1697.19,0.85,0
50.12,68.9,127.41,10.74,572.24,179.62,2498.06,0.24,0
86.96,109.95,107.29,23.66,406.29,301.19,1796.17,0.63,0
100.07,51.26,106.99,44.53,1499.86,262.63,2422.3,0.28,1
60.16,94.21,88.72,23.03,556.33,131.59,2824.53,0.93,0
109.62,74.84,124.88,49.92,802.65,110.57,2796.91,0.92,1
65.66,75.59,109.2,44.9,940.5,113.93,2104.59,0.99,0
70.36,51.84,110.53,48.34,1165.83,80.25,1854.18,0.49,1
120.29,51.77,103.66,14.16,1061.64,101.18,1343.18,0.86,1
126.47,61.67,97.49,11.05,959.62,249.48,2408.86,0.38,1
103.54,104.27,81.24,22.77,1365.97,211.01,2465.96,0.31,0
80.44,108.79,90.26,11.9,854.14,220.4,2258.28,0.36,0
103.98,48.05,97.69,32.36,1427.05,118.69,2769.39,0.48,1
98.54,40.02,51.79,17.27,590.45,193.3,2272.43,0.52,1
119.01,98.7,51.97,11.32,1247.83,299.01,1777.03,0.41,1
58.47,40.89,107.9,39.83,1207.6,225.61,1831.06,0.95,1
77.12,54.34,68.15,19.94,620.63,261.09,2398.66,0.39,1
111.91,57.94,128.54,40.42,1288.83,186.57,2142.85,0.57,1
108.95,45.5,56.96,45.83,1012.79,286.7,2926.15,0.8,1
59.95,92.31,101.17,16.27,736.31,269.2,1402.31,0.53,0
71.93,50.52,77.39,13.06,186.91,191.92,1331.78,0.59,0
123.68,102.56,83.66,45.4,511.57,288.61,2284.63,0.57,0
83.19,84.73,96.6,41.9,1467.61,135.09,1826.96,0.8,0
120.91,80.6,52.94,27.13,698.47,169.4,2160.15,0.71,1
53.51,63.87,64.26,43.36,799.3,119.35,2876.44,0.49,0
110.27,68.33,70.42,47.93,1382.73,179.42,2927.43,0.44,1
71.39,41.04,98.11,40.05,303.2,86.8,1743.65,0.27,0
123.95,99.93,122.55,14.42,833.89,82.41,2373.34,0.44,1
76.74,62.62,93.54,17.68,240.42,86.19,1533.64,0.63,0
118.67,68.46,96.51,28.72,490.02,105.53,1678.77,0.81,1
76.75,51.58,123.26,19.1,699.86,143.89,2576.32,0.93,1
108.52,71.0,87.3,26.34,1056.17,272.28,1333.21,0.9,1
109.68,44.76,127.92,24.76,603.28,191.0,1553.9,0.98,1
126.89,41.61,70.17,13.26,174.46,91.23,1771.31,0.6,0
60.24,105.0,114.21,14.45,1304.51,99.96,2679.46,0.78,1
69.36,57.9,72.53,18.48,868.21,273.5,1848.09,0.43,1
125.67,82.08,59.12,27.81,126.03,134.97,1524.12,0.78,0
111.54,105.28,67.73,12.49,933.01,96.66,2949.41,0.4,0
113.87,46.25,122.07,19.69,1358.59,178.93,1685.02,0.56,1
97.79,82.35,123.68,33.19,257.43,292.39,2459.95,0.59,0
104.37,90.33,78.73,42.65,709.38,92.48,2640.99,0.59,0
64.85,60.17,108.74,46.61,538.04,259.17,1636.71,0.67,0
65.57,57.92,129.86,30.5,1074.71,156.32,1675.44,0.46,0
109.24,95.23,102.94,15.53,566.49,332.43,2206.16,0.68,0
86.66,78.07,126.61,15.46,553.21,180.87,1328.69,0.55,0
79.04,71.87,89.88,44.72,140.99,289.45,1547.19,0.86,0
85.44,87.5,107.92,31.68,176.54,155.86,1800.49,0.43,0
125.74,76.89,63.85,28.28,1126.08,198.22,2650.24,0.47,1
61.77,90.24,92.99,20.82,896.55,141.81,2148.04,0.72,0
88.44,81.36,61.1,41.59,1012.71,205.82,2724.89,0.86,0
69.89,106.32,82.41,21.66,679.07,264.05,1334.05,0.59,0
50.52,105.03,91.93,25.42,1310.17,280.14,2285.96,0.66,1
92.16,105.34,74.54,20.21,761.48,224.27,1933.78,0.59,0
54.96,40.83,124.85,33.57,423.44,257.83,2437.58,0.48,0
104.33,75.52,82.41,10.74,1182.96,306.91,1937.46,0.47,1
77.14,88.98,81.27,12.12,1009.16,218.19,2441.4,0.63,1
107.18,100.35,52.52,43.71,952.17,267.26,2825.05,0.33,0
73.9,78.26,62.65,16.62,999.3,254.84,2408.14,0.99,1
89.29,65.42,54.1,27.59,1411.48,115.65,1706.56,0.82,1
119.15,61.6,71.0,25.0,250.39,182.07,2286.27,0.85,0
111.68,43.16,116.23,33.71,984.37,200.48,2871.43,0.78,1
98.3,105.95,120.59,16.8,678.58,326.91,2228.06,0.79,0
108.16,59.24,84.09,43.7,1240.35,235.89,2283.76,0.59,1
104.23,75.03,102.4,49.62,1056.11,111.33,1945.92,0.76,1
81.89,87.39,111.77,41.28,498.45,306.85,1806.66,0.8,0
63.15,67.9,110.7,38.03,1325.87,228.16,2412.29,0.77,0
120.34,88.87,120.05,36.96,715.67,328.36,1401.57,0.35,0
64.17,77.74,116.53,47.51,520.62,344.72,1533.91,0.8,0
58.85,84.32,87.8,24.84,302.87,131.21,1590.51,0.79,0
67.64,98.48,128.66,39.48,1104.17,138.9,2567.37,0.55,0
104.71,43.44,109.0,19.99,688.61,84.73,2768.32,0.75,1
57.55,107.31,92.99,37.31,733.03,305.73,2013.93,0.69,0
96.12,59.69,51.62,45.1,997.35,122.08,1738.1,0.4,1
64.91,86.68,98.66,26.57,949.0,134.28,1732.98,0.58,0
126.0,59.14,112.82,32.27,1112.98,188.87,1652.94,0.54,1
56.95,91.92,124.94,11.04,968.42,199.67,1450.21,0.53,0
89.72,72.95,64.02,21.25,648.9,82.92,2696.31,0.7,1
94.35,45.78,83.13,35.77,271.38,87.99,2393.86,0.36,0
116.35,79.6,89.29,15.3,182.07,255.56,1453.73,0.33,0
63.99,95.31,72.37,38.7,1401.58,234.05,1754.06,0.35,0
113.57,97.36,58.23,13.16,1244.4,75.03,2422.52,0.93,1
95.26,80.98,64.35,14.34,487.09,117.43,2732.71,0.36,0
57.66,89.48,62.13,49.27,953.47,124.33,2049.66,0.57,0
52.41,82.4,56.85,25.91,788.45,95.01,2268.45,0.93,0
111.82,74.65,95.31,16.41,509.93,241.79,2989.24,0.61,1
120.63,105.7,85.63,35.88,703.31,105.88,1789.03,0.94,0
68.95,82.44,90.98,13.66,564.16,251.91,2612.6,0.53,0
79.8,100.6,125.78,10.41,557.46,205.29,1407.84,0.79,0
55.52,47.33,59.12,17.57,1495.57,150.12,2433.93,0.27,1
108.32,86.85,127.86,22.93,400.83,234.61,2579.09,0.24,0
54.27,95.0,65.07,28.0,354.89,275.5,2980.12,0.36,0
125.52,70.76,67.58,38.0,1213.81,166.87,1412.19,0.73,1
77.52,78.94,111.46,39.96,953.1,151.8,1669.22,0.77,0
50.86,61.62,78.41,13.99,1270.32,245.4,2133.63,0.45,1
91.44,103.22,73.68,16.87,1024.16,103.55,1878.36,0.47,0
59.11,95.25,63.79,10.05,1464.63,322.04,1954.77,0.79,1
122.06,77.84,58.84,12.32,1131.41,108.11,1803.6,0.56,1
84.57,51.69,97.49,44.02,1259.66,123.12,2435.07,0.33,1
118.05,94.88,99.88,30.39,1115.28,154.38,1413.84,0.86,1
107.01,89.85,67.08,47.64,1358.44,264.36,2462.21,0.55,1
59.62,73.77,81.13,41.6,377.13,264.86,2913.4,0.46,0
71.89,44.7,65.11,14.45,815.09,228.46,2161.87,0.56,1
79.94,49.36,118.24,30.57,495.24,177.94,1317.68,0.72,0
109.35,87.64,81.01,24.81,1465.89,231.56,1407.49,0.52,1
108.52,40.68,94.24,22.03,393.23,261.62,2433.16,0.8,1
71.66,56.57,99.77,11.4,888.71,208.55,1881.64,0.32,1
62.82,102.55,111.07,46.16,673.39,191.46,2860.12,0.39,0
87.41,108.32,100.15,17.21,1497.14,192.31,2718.6,0.66,1
82.03,63.39,83.33,49.95,510.66,154.03,2282.24,0.49,0
100.49,81.85,70.94,45.71,1486.46,211.79,1378.93,0.81,1
122.72,51.5,128.51,20.17,1182.92,139.01,2433.55,0.67,1
84.85,48.88,116.31,31.71,482.14,276.74,2938.35,0.44,0
55.41,92.37,60.03,28.71,161.03,169.14,1677.41,0.89,0
86.68,85.17,70.56,47.26,792.16,200.01,1794.67,0.98,0
77.11,70.38,91.04,46.09,746.41,150.75,2978.01,0.83,0
79.61,103.7,75.45,48.18,1190.79,187.87,2931.45,0.73,0
124.78,88.78,85.46,22.66,1295.35,262.52,1960.87,0.9,1
101.41,77.85,104.28,16.51,1378.99,213.0,2139.51,0.72,1
86.02,100.39,65.41,48.84,1123.49,93.54,2975.93,0.64,0
68.51,55.0,126.08,13.36,966.73,219.06,2308.98,0.94,1
74.45,69.12,124.12,48.11,920.79,302.62,2815.7,0.64,0
59.38,63.62,121.76,13.88,278.05,341.46,2445.8,0.66,0
100.89,89.18,90.88,45.58,1078.93,199.51,2414.52,0.4,0
70.37,85.96,102.97,33.56,843.5,189.79,2244.38,0.96,0
70.82,79.19,97.46,17.54,446.7,157.25,1917.92,0.24,0
118.17,66.95,82.15,22.27,774.92,105.5,2987.46,0.52,1
97.63,96.0,95.89,34.77,1152.54,305.46,2708.55,0.31,0
85.98,77.35,84.3,27.54,1002.5,323.12,2257.44,0.72,0
83.53,55.03,86.1,36.26,1069.52,121.5,1498.76,0.93,1
74.0,96.29,89.21,41.51,1061.5,124.67,1935.66,0.74,0
116.48,74.43,87.17,36.39,183.9,199.73,2707.11,0.71,0
77.04,73.97,79.98,43.92,1366.89,165.51,2330.49,0.67,0
80.53,108.1,108.39,19.64,1362.07,183.16,2227.02,0.57,0
126.92,55.92,94.9,19.55,473.11,329.58,1967.86,0.95,1
74.2,90.56,112.21,41.88,572.98,174.04,2678.91,0.69,0
81.05,82.23,120.41,45.49,1476.78,203.22,2512.59,0.6,0
96.67,62.18,122.92,21.75,188.83,191.26,2153.73,0.81,0
121.66,96.9,51.54,19.2,1181.19,221.75,2733.91,0.94,1
113.58,64.55,53.52,27.12,1233.92,78.72,1500.24,0.89,1
124.94,77.69,100.13,30.95,542.11,203.89,2256.41,0.39,1
69.35,59.29,60.9,32.07,156.62,232.11,2345.92,0.82,0
110.88,83.63,114.85,16.96,287.72,141.28,2472.41,0.55,0
104.29,71.85,62.47,27.59,297.72,167.47,1438.52,0.84,0
105.05,91.58,60.19,35.92,1477.5,224.02,1462.05,0.82,1
92.01,82.49,106.65,42.55,1244.43,162.93,2190.62,0.25,0
78.54,62.95,68.4,19.59,1182.24,149.08,1403.01,0.59,1
51.77,92.85,82.87,10.55,1083.61,143.5,2731.92,0.79,1
59.31,50.64,105.05,38.73,398.15,211.68,2210.36,0.89,0
71.27,97.96,61.46,11.87,1346.2,294.68,2451.13,0.74,1
86.72,85.85,94.15,34.34,386.42,152.88,2249.05,0.8,0
72.48,43.86,54.76,45.95,137.92,246.14,1730.51,0.68,0
113.38,67.51,103.9,43.15,323.2,180.94,2347.57,0.81,0
66.13,51.68,64.16,25.73,1478.64,109.27,1339.46,0.22,1
98.88,65.64,118.87,35.59,272.04,313.73,2409.37,0.93,0
106.7,42.04,64.92,28.72,239.81,236.8,2532.21,0.89,0
113.18,68.61,59.17,10.26,1364.4,240.97,1418.36,0.99,1
54.12,83.65,118.64,47.53,791.21,117.27,2189.95,0.47,0
90.44,73.97,61.42,13.06,1430.87,290.44,2948.54,0.53,1
93.84,60.08,90.74,30.23,610.81,178.21,2782.88,0.25,1
129.04,52.3,127.69,14.42,209.16,83.57,2253.98,0.48,0
78.81,52.48,64.0,47.64,406.3,319.38,2533.31,0.96,0
78.4,96.5,114.45,48.54,205.54,277.77,2610.75,0.48,0
123.45,52.85,51.01,30.95,190.33,243.48,2738.53,0.9,0
126.44,99.19,118.39,35.01,339.27,152.95,1982.2,0.46,0
99.57,86.3,80.02,34.24,751.73,197.45,1956.32,0.37,0
82.94,57.29,84.97,47.32,1388.63,189.66,2300.52,0.6,1
66.37,67.09,103.3,20.49,1073.43,216.37,1537.12,0.54,0
99.07,93.17,122.39,32.88,1491.68,90.01,2944.2,0.37,0
67.12,64.36,64.69,14.19,237.16,321.22,2972.58,0.89,0
61.21,79.04,103.53,32.95,831.16,147.17,2414.91,0.67,0
127.07,78.55,82.02,21.42,1142.39,190.69,1486.13,0.84,1
54.38,72.36,57.65,21.12,508.03,110.57,1580.47,0.76,0
91.19,97.93,87.36,29.27,1143.31,306.06,1372.01,0.5,0
57.3,76.83,62.32,22.4,683.85,254.77,2280.28,0.43,0
95.66,83.98,95.19,25.05,335.35,120.79,1510.69,0.45,0
104.66,58.1,112.13,47.46,1079.44,242.86,1744.54,0.43,1
87.12,91.26,56.78,47.4,733.4,319.61,1450.43,1.0,0
61.27,73.23,104.5,11.16,510.78,181.87,1533.58,0.73,0
115.81,50.84,114.67,46.12,294.07,200.43,2849.36,0.28,0
108.5,42.34,103.42,19.47,1286.66,203.1,1934.97,0.97,1
66.04,78.98,80.06,34.38,605.19,78.48,2772.14,0.4,0
68.52,63.74,127.06,20.36,809.84,235.74,1941.07,0.9,0
81.88,107.25,122.41,38.79,1322.68,146.36,2167.98,0.46,0
104.52,103.49,59.29,31.99,1360.72,167.29,2052.31,0.39,0
125.27,64.49,81.61,31.81,785.61,253.39,2316.45,0.53,1
93.07,101.92,124.1,23.07,1099.67,315.49,1462.8,0.86,0
82.62,67.87,63.66,18.12,486.5,148.67,2639.12,0.33,0
102.0,63.29,116.41,36.02,570.26,278.58,2721.81,0.94,0
101.13,58.78,50.62,27.76,881.6,107.11,2890.67,0.22,1
116.18,40.31,120.58,13.6,719.86,110.62,2232.14,0.24,1
90.25,68.52,90.73,34.9,767.91,217.0,1445.73,0.35,1
126.62,96.71,63.81,29.18,409.4,119.82,2587.97,0.57,0
58.05,58.92,97.69,41.46,1496.34,183.82,2106.22,0.52,0
75.29,90.19,104.75,16.2,1107.86,324.21,2292.57,0.9,0
67.95,84.62,70.68,14.93,1132.48,132.62,1816.09,0.24,1
75.03,91.29,64.49,44.75,659.7,337.11,2111.4,0.61,0
116.45,47.31,83.95,33.24,142.91,196.05,2307.63,0.69,0
51.79,64.52,52.97,48.0,1372.91,342.78,1675.88,0.58,1
100.51,95.85,88.69,18.46,551.66,117.45,1853.37,0.6,0
76.82,74.77,84.38,17.69,393.48,225.97,1686.65,0.88,0
127.95,79.85,73.84,12.32,944.05,295.09,1941.21,0.29,1
119.65,100.36,53.24,18.49,1451.0,268.21,1373.44,0.47,1
54.16,49.17,124.44,42.5,1105.54,158.43,1396.38,0.87,0
116.8,97.69,110.27,15.19,1203.66,266.88,1957.15,0.96,1
120.17,49.68,118.25,45.69,651.73,86.27,2867.95,0.8,1
103.72,76.71,64.88,43.72,108.8,172.06,1869.67,0.37,0
73.18,107.91,71.03,40.62,1406.14,248.5,1374.88,0.4,0
87.73,71.7,125.21,13.98,709.87,118.96,2366.26,0.85,0
84.09,64.12,88.02,35.53,1457.43,297.35,2917.53,0.62,1
60.2,58.0,84.7,19.06,962.82,134.81,1926.2,0.4,0
79.59,45.13,72.81,32.72,823.46,196.04,2111.24,0.22,1
52.6,95.82,78.09,36.9,353.22,266.22,1591.73,0.45,0
112.82,84.37,87.44,27.31,138.6,260.64,2750.41,0.93,0
96.28,40.0,127.57,32.95,1075.33,258.83,2994.14,0.94,1
108.62,73.12,117.76,31.03,1198.83,200.17,2345.32,0.52,1
124.96,69.26,98.7,30.46,221.89,121.47,2062.13,0.62,0
52.45,60.04,82.28,25.34,845.75,310.37,1805.53,0.71,0
63.99,66.48,53.14,10.17,414.46,130.95,1460.41,0.6,0
77.96,98.53,93.48,43.31,1097.43,209.45,1802.06,0.74,0
103.08,70.42,63.38,40.54,1039.39,167.41,2741.56,0.59,1
127.28,62.86,107.75,10.65,1144.35,88.05,2179.61,0.49,1
60.71,59.68,94.61,41.06,953.76,186.52,2125.95,0.75,0
109.92,64.46,107.25,49.86,633.01,264.58,2133.92,0.68,1
98.07,62.81,72.6,24.4,517.36,155.6,2331.94,0.67,1
92.87,85.51,104.87,20.48,211.19,253.17,1900.35,0.45,0
100.05,51.39,76.31,45.88,450.68,91.15,2811.69,0.5,0
101.86,60.75,125.91,11.29,1482.82,295.19,2166.87,0.65,1
111.17,45.01,77.71,30.99,1240.95,305.1,2107.55,0.39,1
93.94,59.78,94.23,41.31,951.29,94.17,2508.13,0.38,1
118.58,70.95,121.14,41.02,186.53,186.65,1856.37,0.72,0
123.8,51.46,57.76,14.89,943.66,297.1,2581.58,0.43,1
85.98,106.06,99.87,30.02,563.97,342.15,2956.06,0.26,0
74.08,49.49,72.67,36.84,521.37,305.67,2332.26,0.82,0
127.35,43.45,59.32,46.83,674.4,246.41,1497.44,0.59,1
106.21,67.04,79.06,32.05,1238.46,289.11,2340.64,0.29,1
103.43,81.26,73.34,23.23,1132.47,348.08,1870.03,0.72,1
95.39,64.39,67.52,42.59,147.78,234.39,1479.45,0.56,0
75.4,62.61,109.33,23.12,1417.4,304.22,2146.54,0.33,1
68.56,101.72,58.72,37.94,1402.03,277.53,2528.47,0.41,1
59.48,54.43,79.86,10.4,637.53,201.37,2158.4,0.53,0
85.09,42.63,71.91,10.38,1412.72,182.4,2531.52,0.7,1
86.14,69.42,110.35,21.95,1308.63,267.63,1809.3,0.79,1
76.02,109.05,68.47,19.99,1143.32,206.72,2448.11,0.47,1
58.88,68.62,60.76,14.31,704.23,139.68,2702.3,0.76,0
110.79,42.07,108.88,44.86,1136.46,232.06,2132.75,0.49,1
100.81,40.99,89.05,25.8,639.14,261.41,1904.25,0.41,1
82.75,67.32,85.21,42.9,1006.53,91.2,2027.57,0.24,1
120.55,62.72,103.62,26.4,800.95,332.32,2350.27,0.92,1
62.5,103.1,64.6,42.23,449.1,186.57,2273.53,0.42,0
73.62,102.59,112.33,34.08,1156.35,146.16,1479.58,0.83,0
81.76,49.45,79.75,18.62,1456.23,318.89,1502.2,0.65,1
54.77,57.94,79.73,19.67,141.42,240.47,2455.38,0.41,0
77.6,93.91,99.08,31.57,757.78,121.36,2191.25,0.2,0
124.34,42.64,60.42,41.24,712.59,316.1,2952.79,0.89,1
76.42,52.8,75.84,44.0,325.7,229.15,2427.98,0.31,0
90.97,41.47,91.05,39.97,163.57,88.23,2142.85,0.39,0
106.96,107.37,61.04,49.89,1444.83,111.65,2754.4,0.82,0
110.08,57.19,83.64,38.02,305.0,208.19,2473.29,0.3,0
65.69,98.97,50.91,31.88,642.12,96.94,2989.83,0.27,0
56.54,57.13,77.86,24.11,984.21,80.24,2687.16,0.28,0
61.24,71.27,120.41,23.96,213.67,86.72,2225.02,0.51,0
73.7,106.45,71.41,20.71,286.01,246.64,1937.58,0.64,0
56.73,81.73,122.63,27.81,952.94,283.13,2848.29,0.54,0
122.68,103.67,56.8,27.46,286.51,301.63,1707.58,0.26,0
63.3,93.88,94.57,31.51,543.17,310.09,2444.84,0.98,0
90.56,78.39,101.54,47.06,501.26,130.97,1419.39,0.49,0
115.77,61.69,98.97,31.17,788.29,145.86,2693.09,0.24,1
93.38,70.43,124.94,34.85,214.04,239.16,2849.12,0.31,0
52.93,78.25,66.67,45.35,1428.81,292.34,2785.01,0.83,1
57.02,81.52,76.17,18.76,1170.37,211.0,2667.26,0.2,1
101.36,61.31,91.7,35.48,184.05,211.04,2846.75,0.85,0
78.91,101.95,66.34,14.55,1153.72,319.49,2554.61,0.82,1
61.48,101.3,115.09,29.91,871.66,189.0,2165.69,0.59,0
78.34,48.81,107.29,40.96,158.89,248.44,2573.12,0.53,0
103.83,48.89,63.72,37.47,228.44,76.81,2685.47,0.32,0
106.3,91.22,63.47,27.55,1093.41,161.3,2247.37,0.57,1
90.71,91.02,67.27,32.96,401.42,149.71,2490.73,0.88,0
110.85,77.53,101.52,43.26,1483.77,279.94,2453.15,0.74,1
58.78,109.94,122.78,30.77,188.56,284.28,1861.5,0.39,0
103.2,73.69,104.95,46.49,1185.3,181.68,1470.38,0.27,1
81.81,100.91,128.51,11.23,660.89,120.92,2567.49,0.95,0
61.78,82.97,62.06,35.63,1134.56,251.51,1643.14,0.31,0
102.76,51.1,73.79,15.12,1495.54,337.16,1321.18,0.34,1
126.61,71.03,78.49,32.96,126.61,132.36,1534.42,0.89,0
101.65,55.48,67.57,19.03,158.62,210.54,2244.92,0.84,0
99.37,79.94,95.2,16.81,1433.85,269.31,1514.83,0.98,1
65.05,59.23,61.02,26.3,933.71,192.81,2227.35,0.59,0
60.58,76.18,83.24,13.3,1256.51,111.19,1590.98,0.31,1
57.22,50.36,123.24,21.94,613.53,272.72,2274.69,0.7,0
111.56,50.26,113.89,19.28,1262.28,89.02,1331.46,0.68,1
113.86,51.63,99.9,26.28,470.08,171.91,1890.82,0.65,1
66.34,89.99,78.37,29.74,768.57,230.1,2359.18,0.41,0
122.76,100.96,73.39,29.0,1312.65,131.55,2538.62,0.85,1
87.08,41.81,81.89,14.9,1394.68,110.12,1548.23,0.47,1
70.78,59.93,118.1,27.65,1133.8,293.82,2845.87,0.34,0
114.22,89.34,52.14,33.05,1313.82,123.38,2642.62,0.87,1
104.84,96.09,126.26,38.61,487.77,173.58,2379.73,0.51,0
118.05,83.76,118.99,24.19,1464.1,163.67,1902.11,0.96,1
68.3,93.66,75.57,33.32,1012.89,326.76,2120.43,0.88,0
62.85,98.41,69.62,11.29,744.02,205.91,1599.74,0.51,0
80.66,61.74,79.8,33.05,986.56,309.8,2238.0,0.49,1
80.38,51.52,68.4,19.85,256.95,133.49,2819.7,0.88,0
85.38,100.37,91.65,40.62,190.14,319.59,2263.9,0.54,0
66.47,43.34,59.57,22.89,1361.23,234.05,2731.05,0.58,1
68.03,51.48,96.62,10.92,238.52,231.64,1630.35,0.9,0
103.92,72.95,116.74,21.72,106.44,211.89,2120.97,0.31,0
86.2,73.22,59.73,21.96,850.86,260.94,2411.59,0.67,1
54.99,57.24,117.3,13.14,488.44,215.34,1827.02,0.78,0
120.2,59.63,91.77,13.81,206.38,184.22,1758.08,0.47,0
113.9,67.59,114.18,40.3,753.03,125.05,1784.51,0.49,1
62.85,52.42,72.79,49.91,424.35,341.38,1850.28,0.9,0
54.62,46.25,56.08,20.5,500.57,113.71,2014.25,0.9,0
123.75,86.08,88.17,39.75,1452.15,98.76,2537.56,0.5,1
124.45,92.11,116.64,46.03,1047.28,252.45,2920.94,0.96,1
59.49,80.9,116.52,25.9,1059.55,297.59,1461.38,0.46,0
127.2,61.26,65.63,40.31,666.88,189.45,1968.71,0.42,1
98.51,108.36,62.77,29.53,1314.79,219.66,2779.08,0.26,0
82.9,47.27,104.27,24.57,1343.83,183.39,1896.46,0.98,1
110.41,99.26,56.73,49.89,1324.22,174.32,1362.27,0.46,0
85.35,96.39,111.57,12.55,1098.94,192.5,1500.63,0.83,0
102.61,61.0,104.32,44.63,435.78,335.07,2561.78,0.87,0
70.79,45.19,53.42,14.45,717.37,345.41,1532.56,0.89,1
123.38,82.2,78.12,21.04,395.2,279.44,2908.4,0.31,0
129.3,61.12,121.98,42.21,179.12,129.24,2576.62,0.45,0
97.3,48.43,121.18,38.52,770.64,270.16,2525.07,0.41,1
80.85,104.63,124.23,25.81,435.89,212.15,1874.13,0.26,0
64.81,85.38,92.64,10.18,1181.5,91.66,1943.04,0.93,1
85.16,72.15,61.87,39.58,1184.61,80.21,2185.67,0.63,1
63.3,71.6,81.37,13.43,1071.02,253.32,2353.03,0.29,1
60.62,67.26,75.44,17.83,534.51,156.49,2767.71,0.91,0
96.59,75.81,111.73,32.94,607.83,180.54,2408.46,0.33,0
73.95,95.11,74.22,23.24,1383.94,283.59,1718.39,0.34,1
76.14,54.51,95.51,19.61,424.81,99.32,2578.34,0.97,0
119.46,85.57,80.65,40.07,873.06,323.32,1441.99,0.22,1
