v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,rel_v_oncoming,rel_v_followed,target
70.37,59.71,102.92,24.1,739.77,236.99,2943.99,0.57,173.29000000000002,10.660000000000004,0
94.69,65.97,113.19,49.26,1177.44,348.04,2170.05,0.21,207.88,28.72,1
112.12,83.78,54.43,47.98,533.55,197.67,2547.19,0.56,166.55,28.340000000000003,0
51.75,79.18,86.51,25.92,1451.54,269.58,2318.42,0.36,138.26,-27.430000000000007,1
127.08,92.84,91.51,20.45,369.84,92.33,2476.8,0.76,218.59,34.239999999999995,0
99.61,52.92,116.95,19.71,622.64,257.89,1680.25,0.87,216.56,46.69,1
121.4,79.04,110.67,34.49,762.79,281.7,2187.84,0.57,232.07,42.36,1
94.77,54.62,61.24,47.02,969.58,297.23,2318.64,0.91,156.01,40.15,1
117.07,51.72,55.33,12.99,122.64,222.12,1832.8,0.66,172.39999999999998,65.35,0
59.62,73.02,61.06,37.79,111.34,292.23,1510.28,0.52,120.68,-13.399999999999999,0
86.18,55.49,82.4,36.45,255.05,95.06,2392.49,0.4,168.58,30.690000000000005,0
97.39,87.0,107.6,49.88,727.05,209.06,2733.17,0.41,204.99,10.39,0
124.46,109.73,72.23,10.32,604.16,192.56,2325.58,0.32,196.69,14.72999999999999,0
95.55,62.18,114.28,23.45,156.16,93.54,1407.86,0.36,209.82999999999998,33.37,0
96.75,80.82,65.59,45.97,1134.36,273.63,2213.49,0.92,162.34,15.930000000000007,1
61.21,69.35,62.53,37.5,1168.75,232.8,1436.38,0.95,123.74000000000001,-8.139999999999993,0
81.29,44.98,63.98,38.32,325.0,239.96,1321.64,0.55,145.27,36.31000000000001,0
51.18,104.04,64.1,30.1,1103.4,269.05,2112.88,0.68,115.28,-52.86000000000001,1
71.71,64.87,92.37,30.6,1410.36,125.23,1987.44,0.2,164.07999999999998,6.839999999999989,0
109.01,47.2,98.08,36.15,941.93,264.34,1620.08,0.42,207.09,61.81,1
122.5,99.82,57.66,33.65,1012.76,319.5,1889.29,0.43,180.16,22.680000000000007,1
73.99,81.85,92.01,27.61,236.73,100.04,2983.55,0.26,166.0,-7.859999999999999,0
112.51,88.42,90.38,16.59,707.22,87.66,2970.44,0.35,202.89,24.090000000000003,1
93.73,41.97,125.82,49.47,1270.13,342.27,2732.47,0.74,219.55,51.760000000000005,1
127.51,59.92,111.29,40.51,811.42,90.46,1854.2,0.51,238.8,67.59,1
50.51,62.04,70.99,29.93,886.29,195.89,1416.91,0.32,121.5,-11.530000000000001,0
56.32,42.69,100.33,28.5,813.69,288.44,2722.16,0.55,156.65,13.630000000000003,0
90.58,106.97,105.21,27.93,408.18,145.89,2215.74,0.95,195.79,-16.39,0
106.2,79.25,57.79,21.21,608.54,244.56,2174.23,0.77,163.99,26.950000000000003,1
109.89,48.77,118.9,48.0,224.62,109.14,2938.85,0.42,228.79000000000002,61.12,0
77.35,87.08,82.76,28.82,164.3,325.13,1762.03,0.58,160.11,-9.730000000000004,0
120.19,57.5,127.61,37.05,678.78,216.31,1654.43,0.43,247.8,62.69,1
65.66,78.54,98.76,35.88,164.89,314.96,2457.96,0.58,164.42000000000002,-12.88000000000001,0
98.05,75.78,53.07,28.82,1181.93,282.5,2953.97,0.99,151.12,22.269999999999996,1
120.47,99.58,86.94,19.27,274.3,93.48,1635.92,0.66,207.41,20.89,0
54.16,91.6,127.25,11.34,1157.64,298.42,2863.82,0.25,181.41,-37.44,1
54.91,72.06,79.34,21.49,311.88,165.3,1506.42,0.64,134.25,-17.150000000000006,0
63.93,57.29,70.56,41.06,508.32,273.9,2334.23,0.44,134.49,6.640000000000001,0
108.17,97.84,89.15,38.19,1051.17,280.42,2636.82,0.72,197.32,10.329999999999998,0
59.29,108.83,59.35,14.01,1089.68,115.6,2175.4,0.24,118.64,-49.54,1
52.72,56.1,109.81,20.41,1468.06,341.28,1506.41,0.42,162.53,-3.3800000000000026,1
128.17,49.31,116.93,26.96,841.86,207.41,2804.59,0.81,245.1,78.85999999999999,1
59.13,83.2,71.71,34.34,504.36,103.94,2285.37,0.83,130.84,-24.07,0
57.15,56.33,111.21,32.28,337.53,143.17,2602.89,0.69,168.35999999999999,0.8200000000000003,0
111.09,86.98,99.23,11.18,178.35,301.1,2141.38,0.8,210.32,24.11,0
64.02,81.06,99.76,40.33,1279.3,225.62,2470.62,0.37,163.78,-17.040000000000006,0
119.66,73.83,56.3,29.74,894.03,130.53,2209.14,0.85,175.95999999999998,45.83,1
119.29,97.19,113.93,37.93,822.88,274.23,2841.1,0.5,233.22000000000003,22.10000000000001,0
62.48,80.02,62.58,35.2,840.16,126.03,2789.72,0.35,125.06,-17.54,0
106.82,80.72,101.59,18.65,852.3,239.03,2137.89,0.6,208.41,26.099999999999994,1
58.44,93.81,126.05,46.2,1146.87,293.47,1655.11,0.49,184.49,-35.370000000000005,0
111.68,53.2,66.4,30.53,963.07,238.03,2229.97,0.93,178.08,58.480000000000004,1
110.93,44.48,107.87,34.2,208.71,240.13,1322.31,0.76,218.8,66.45000000000002,0
108.09,55.41,80.59,39.92,1374.58,254.81,2013.48,0.28,188.68,52.68000000000001,1
113.09,95.58,80.51,23.58,434.22,126.26,2040.93,0.49,193.60000000000002,17.510000000000005,0
110.72,107.59,74.28,46.98,292.57,183.42,2550.09,0.23,185.0,3.1299999999999955,0
51.16,69.3,96.15,31.36,1363.07,133.77,1935.35,0.29,147.31,-18.14,0
93.96,108.79,72.18,24.83,280.79,96.94,2320.95,0.94,166.14,-14.830000000000013,0
51.4,85.96,55.42,25.01,476.47,317.0,2202.82,0.27,106.82,-34.559999999999995,0
87.01,43.39,81.7,32.63,162.09,276.24,2395.69,0.52,168.71,43.620000000000005,0
53.62,45.29,117.74,18.8,273.43,139.99,2002.98,0.88,171.35999999999999,8.329999999999998,0
96.86,66.8,86.66,16.51,1183.09,329.93,2156.63,0.53,183.51999999999998,30.060000000000002,1
119.45,68.68,77.17,20.67,417.98,100.63,1699.79,0.92,196.62,50.769999999999996,1
58.06,55.31,103.12,41.23,170.2,126.37,2401.18,0.62,161.18,2.75,0
81.88,73.17,83.42,12.33,753.8,272.95,2158.77,0.44,165.3,8.709999999999994,0
89.88,109.97,118.72,18.02,1383.86,114.41,2475.77,0.78,208.6,-20.090000000000003,0
117.94,68.59,50.02,35.75,1451.88,91.81,2459.89,0.93,167.96,49.349999999999994,1
93.44,65.18,51.22,44.3,400.82,175.96,1530.58,0.4,144.66,28.25999999999999,0
61.16,70.29,118.26,44.86,907.69,303.82,1758.72,0.77,179.42000000000002,-9.13000000000001,0
59.71,60.23,80.49,12.21,446.04,220.05,1974.18,0.75,140.2,-0.519999999999996,0
64.93,41.75,62.16,38.25,549.76,245.2,2957.83,0.37,127.09,23.180000000000007,1
75.6,92.37,54.78,16.69,1498.18,331.38,1394.14,0.43,130.38,-16.77000000000001,1
69.36,85.45,52.6,15.05,512.25,262.15,2034.68,0.63,121.96000000000001,-16.090000000000003,0
115.38,64.98,113.04,39.14,1083.99,191.51,1411.67,0.61,228.42000000000002,50.39999999999999,1
125.69,44.91,126.64,16.98,1031.29,168.98,2043.71,0.35,252.32999999999998,80.78,1
69.13,104.45,128.84,19.69,218.54,196.36,1653.05,0.51,197.97,-35.32000000000001,0
61.18,44.33,76.99,42.84,1236.03,206.81,1352.06,0.72,138.17,16.85,1
80.89,84.55,96.57,30.21,313.71,77.92,1587.2,0.47,177.45999999999998,-3.6599999999999966,0
93.25,79.13,88.82,43.86,582.3,137.79,1590.24,0.86,182.07,14.120000000000005,0
63.3,43.54,106.21,36.68,579.41,222.89,1961.02,0.76,169.51,19.759999999999998,0
62.01,47.48,93.91,41.47,451.13,235.49,1496.71,0.83,155.92,14.530000000000001,0
75.44,44.38,50.31,36.3,932.96,216.22,2597.52,0.61,125.75,31.059999999999995,1
53.85,81.74,92.9,20.78,1201.79,338.53,1628.38,0.99,146.75,-27.889999999999993,1
91.78,44.66,120.5,46.09,1347.72,291.04,2421.12,0.42,212.28,47.120000000000005,1
128.5,81.72,74.71,38.59,1331.39,193.0,1587.42,0.87,203.20999999999998,46.78,1
127.71,54.16,103.93,24.6,1293.82,236.73,1366.39,0.23,231.64,73.55,1
61.14,84.47,67.7,20.15,1181.54,106.86,1843.62,0.83,128.84,-23.33,1
107.27,45.61,89.46,42.74,329.97,254.99,2928.79,0.68,196.73,61.66,0
110.11,44.79,59.34,44.82,1306.82,178.81,2831.77,0.48,169.45,65.32,1
55.68,106.39,94.36,16.8,356.04,265.69,1778.98,0.66,150.04,-50.71,0
74.51,80.35,63.66,39.77,1281.44,173.77,2288.87,0.26,138.17000000000002,-5.839999999999989,0
80.76,49.03,58.64,13.6,691.29,310.5,2698.5,0.25,139.4,31.730000000000004,1
123.39,63.41,103.36,45.9,1070.07,232.48,1686.68,0.75,226.75,59.980000000000004,1
122.14,53.1,52.47,30.1,119.15,194.73,2355.91,0.28,174.61,69.03999999999999,0
109.24,50.19,60.9,46.25,956.14,113.05,1420.55,0.39,170.14,59.05,1
96.15,57.17,94.33,47.12,255.84,327.27,2559.85,0.79,190.48000000000002,38.980000000000004,0
59.16,107.66,112.86,16.59,529.34,130.18,2662.29,0.98,172.01999999999998,-48.5,0
70.18,53.44,83.69,32.27,1317.24,348.33,2653.26,0.82,153.87,16.74000000000001,1
85.5,67.95,101.58,48.91,1156.9,265.46,1675.1,0.79,187.07999999999998,17.549999999999997,1
88.4,44.3,80.9,25.92,1134.11,234.56,2577.9,0.85,169.3,44.10000000000001,1
113.99,58.61,95.27,34.56,1415.27,191.56,1379.29,0.26,209.26,55.379999999999995,1
68.03,79.86,83.5,27.52,931.15,81.35,2318.08,0.42,151.53,-11.829999999999998,0
95.21,47.23,75.03,35.81,773.47,317.1,2813.17,0.94,170.24,47.98,1
112.7,103.76,120.79,22.5,272.03,312.21,1838.01,0.71,233.49,8.939999999999998,0
113.54,61.29,126.5,43.16,397.99,114.99,1884.62,0.83,240.04000000000002,52.25000000000001,0
81.68,42.79,96.78,49.57,1353.05,84.85,1627.92,0.57,178.46,38.89000000000001,1
122.61,59.78,60.47,34.12,307.67,180.91,2333.71,0.7,183.07999999999998,62.83,0
118.24,84.2,56.89,22.31,1458.11,149.67,1659.75,0.33,175.13,34.03999999999999,1
55.92,47.41,93.53,40.53,867.02,169.19,1946.76,0.72,149.45,8.510000000000005,0
58.57,46.56,101.15,21.45,1106.3,186.99,1800.97,0.42,159.72,12.009999999999998,1
63.08,44.34,84.48,41.54,217.33,95.14,2301.54,0.57,147.56,18.739999999999995,0
115.97,63.99,125.66,11.27,1434.27,199.26,2950.36,0.61,241.63,51.98,1
97.53,56.06,68.05,22.89,176.36,76.78,1420.64,0.23,165.57999999999998,41.47,0
53.76,69.37,104.18,40.27,1350.39,208.22,2684.19,0.75,157.94,-15.610000000000007,0
71.25,47.24,90.26,49.87,760.31,79.26,2062.48,0.98,161.51,24.009999999999998,1
125.96,66.0,106.54,23.49,582.84,233.28,2493.59,0.69,232.5,59.959999999999994,1
56.09,41.14,109.08,10.58,1493.07,206.15,2350.46,0.45,165.17000000000002,14.950000000000003,1
127.06,51.88,111.31,24.41,947.56,305.02,1712.58,0.54,238.37,75.18,1
90.99,61.34,105.68,20.58,526.22,191.67,1857.73,0.9,196.67000000000002,29.64999999999999,1
60.52,71.7,73.89,41.18,1106.98,274.46,1306.13,0.94,134.41,-11.18,0
55.69,109.7,75.57,10.01,753.29,255.08,2152.36,0.9,131.26,-54.010000000000005,0
113.86,99.03,70.45,21.61,1137.13,186.95,1553.37,0.64,184.31,14.829999999999998,1
72.03,95.58,81.05,28.0,1255.05,299.18,2246.54,0.63,153.07999999999998,-23.549999999999997,0
104.42,103.17,71.48,26.68,534.02,171.23,2385.81,0.33,175.9,1.25,0
107.77,104.15,69.58,13.07,1145.19,209.26,2732.19,0.68,177.35,3.6199999999999903,0
88.52,44.34,123.15,20.12,717.9,188.24,1992.23,0.23,211.67000000000002,44.17999999999999,1
78.01,41.95,121.18,16.73,746.32,309.5,2415.22,0.45,199.19,36.06,1
72.57,81.81,58.36,32.56,1150.54,112.61,1592.85,0.39,130.93,-9.240000000000009,0
119.89,60.58,125.46,20.33,1215.17,174.72,2371.09,0.57,245.35,59.31,1
81.85,62.97,127.26,17.94,955.7,233.03,2827.64,0.25,209.11,18.879999999999995,1
50.56,106.6,62.1,38.39,1038.37,310.95,2094.51,0.37,112.66,-56.03999999999999,0
92.37,98.0,60.85,48.16,814.37,133.88,1579.27,0.44,153.22,-5.6299999999999955,0
78.95,73.97,128.08,19.81,991.16,174.11,2838.36,0.47,207.03000000000003,4.980000000000004,0
116.87,71.58,57.97,25.92,1388.75,286.45,1981.47,0.5,174.84,45.290000000000006,1
73.7,62.7,79.2,47.45,665.23,148.63,1583.45,0.44,152.9,11.0,0
80.19,43.41,51.63,14.62,750.12,208.15,1962.0,0.48,131.82,36.78,1
102.08,79.07,88.45,16.68,668.42,272.93,2851.9,0.37,190.53,23.010000000000005,1
59.01,44.09,108.67,27.65,783.93,172.55,2959.66,0.72,167.68,14.919999999999995,0
78.56,74.77,77.38,22.38,830.93,138.21,1656.37,0.84,155.94,3.7900000000000063,0
72.29,79.96,97.71,40.9,766.25,340.82,2229.56,0.89,170.0,-7.6699999999999875,0
114.66,106.01,101.86,42.49,1165.13,183.19,1376.27,0.5,216.51999999999998,8.649999999999991,0
97.87,101.9,60.06,47.71,112.28,294.48,1419.06,0.23,157.93,-4.030000000000001,0
75.97,109.45,99.98,35.23,786.16,134.25,1931.62,0.63,175.95,-33.480000000000004,0
50.91,75.03,99.23,25.21,416.86,313.26,1683.12,0.31,150.14,-24.120000000000005,0
123.98,61.69,59.31,14.56,869.98,288.05,1364.57,0.25,183.29000000000002,62.290000000000006,1
74.19,53.94,105.13,43.27,660.21,104.51,2450.32,0.66,179.32,20.25,0
89.51,78.25,72.68,23.72,1018.33,249.37,2913.56,0.56,162.19,11.260000000000005,1
77.63,106.3,91.56,43.89,1176.23,77.5,1554.75,0.39,169.19,-28.67,0
61.77,53.66,123.6,38.72,148.87,202.42,2476.83,0.58,185.37,8.110000000000007,0
97.1,82.68,68.53,40.44,393.63,308.89,2634.49,0.79,165.63,14.419999999999987,0
85.64,97.61,111.83,44.32,771.58,172.48,2509.83,0.56,197.47,-11.969999999999999,0
79.74,106.2,84.13,26.35,530.21,222.5,2177.74,0.64,163.87,-26.460000000000008,0
73.97,91.51,97.5,42.87,846.66,117.34,2462.09,0.38,171.47,-17.540000000000006,0
70.37,56.88,121.78,41.77,1206.92,189.59,1851.86,0.81,192.15,13.490000000000002,0
119.61,99.54,66.41,40.29,1473.86,230.91,1994.98,0.91,186.01999999999998,20.069999999999993,1
52.88,41.4,95.94,41.69,923.11,186.85,2799.74,0.34,148.82,11.480000000000004,0
88.78,96.36,64.05,15.34,638.17,100.12,2601.87,0.39,152.82999999999998,-7.579999999999998,0
59.35,102.69,72.99,23.81,139.6,200.62,1386.04,0.24,132.34,-43.339999999999996,0
57.09,83.82,81.84,28.02,683.28,200.32,2302.93,0.91,138.93,-26.72999999999999,0
119.07,69.34,103.5,11.4,1092.54,318.77,2416.11,0.46,222.57,49.72999999999999,1
86.96,48.31,118.05,30.09,736.87,168.93,2981.47,0.77,205.01,38.64999999999999,1
84.63,66.27,60.11,22.24,1133.98,272.27,2988.04,0.39,144.74,18.36,1
126.14,46.79,74.77,43.55,1184.16,239.65,2053.54,0.69,200.91,79.35,1
107.52,61.45,117.4,38.62,696.54,224.84,1337.43,0.56,224.92000000000002,46.06999999999999,1
113.72,66.45,118.27,37.96,1120.37,168.15,2661.51,0.95,231.99,47.269999999999996,1
51.97,53.74,60.84,16.88,812.76,286.78,1872.87,0.27,112.81,-1.7700000000000031,1
54.65,75.9,55.79,48.9,365.07,337.81,1983.03,0.24,110.44,-21.250000000000007,0
124.02,58.19,119.25,10.56,994.23,224.81,1789.87,0.65,243.26999999999998,65.83,1
126.41,89.72,104.36,32.59,669.93,144.21,2613.77,0.73,230.76999999999998,36.69,1
89.01,45.27,91.09,26.96,595.09,271.33,2619.82,0.55,180.10000000000002,43.74,1
122.43,58.87,63.14,42.22,597.63,199.1,1844.01,0.82,185.57,63.56000000000001,1
67.08,49.26,52.56,34.89,532.96,322.81,1440.05,0.69,119.64,17.82,0
117.72,63.98,73.66,41.74,234.75,337.56,2200.77,0.69,191.38,53.74,0
114.56,58.0,94.5,19.58,760.91,153.56,2347.7,0.69,209.06,56.56,1
95.13,62.4,85.12,22.57,931.4,172.83,2205.48,0.87,180.25,32.73,1
123.19,77.86,93.53,37.95,1297.84,205.25,1335.13,0.21,216.72,45.33,1
101.28,105.94,99.19,19.89,1281.14,98.09,2347.98,0.86,200.47,-4.659999999999997,0
50.4,70.74,82.18,41.68,592.56,111.85,2235.57,0.34,132.58,-20.339999999999996,0
106.24,91.65,124.66,22.92,951.16,150.27,2800.91,0.69,230.89999999999998,14.58999999999999,0
91.45,89.51,122.47,36.73,1353.94,332.77,2777.3,0.68,213.92000000000002,1.9399999999999977,0
86.45,45.92,98.3,30.05,1226.16,212.11,2799.86,0.74,184.75,40.53,1
78.82,77.92,75.58,32.6,757.72,265.13,2083.79,0.35,154.39999999999998,0.8999999999999915,0
112.43,95.69,67.61,29.74,596.39,126.34,2927.98,0.41,180.04000000000002,16.74000000000001,0
100.13,47.43,75.55,39.6,651.84,259.18,2331.36,0.34,175.68,52.699999999999996,1
117.12,43.49,76.3,27.9,862.4,223.37,1473.61,0.45,193.42000000000002,73.63,1
82.7,97.91,77.22,18.39,205.5,222.1,1453.18,0.28,159.92000000000002,-15.209999999999994,0
90.48,93.37,59.95,14.8,1306.56,349.05,1947.3,0.96,150.43,-2.8900000000000006,1
71.54,60.4,56.83,27.51,676.66,304.47,2706.2,0.9,128.37,11.140000000000008,0
81.46,102.47,128.4,19.55,705.79,309.77,1782.66,0.85,209.86,-21.010000000000005,0
91.14,84.92,60.31,14.58,891.24,254.96,2611.79,0.67,151.45,6.219999999999999,0
85.88,79.63,83.98,12.83,241.58,282.06,2846.24,0.49,169.86,6.25,0
65.67,98.27,84.55,22.3,1228.27,258.84,2598.26,0.44,150.22,-32.599999999999994,1
62.86,82.5,106.89,46.62,546.32,190.84,2663.6,0.36,169.75,-19.64,0
97.79,56.37,51.61,27.61,219.52,287.3,2150.92,0.73,149.4,41.42000000000001,0
57.1,59.51,114.57,11.76,643.8,295.32,2392.58,0.26,171.67,-2.4099999999999966,0
114.5,95.71,90.14,38.89,317.95,349.98,1941.1,0.21,204.64,18.790000000000006,0
54.57,84.93,116.01,21.55,297.14,289.14,1925.57,0.66,170.58,-30.360000000000007,0
107.54,49.25,118.93,33.2,535.74,250.16,2761.2,0.34,226.47000000000003,58.290000000000006,1
101.52,50.98,99.6,20.53,619.64,254.14,2488.27,0.57,201.12,50.54,1
99.27,69.92,80.64,34.77,1002.6,250.82,1532.92,0.31,179.91,29.349999999999994,1
69.1,82.99,98.76,26.33,930.14,114.43,1580.9,0.6,167.86,-13.89,0
105.67,63.27,53.79,24.49,524.87,171.95,1789.85,0.32,159.46,42.4,1
96.18,76.06,91.37,19.76,205.9,293.61,1527.68,0.85,187.55,20.120000000000005,0
55.41,99.23,65.03,35.95,629.42,240.49,2823.82,0.86,120.44,-43.82000000000001,0
104.2,71.36,127.03,28.57,284.48,109.32,1777.46,0.82,231.23000000000002,32.84,0
119.72,101.42,106.19,29.03,207.27,302.48,1462.14,0.32,225.91,18.299999999999997,0
109.8,97.5,64.09,38.41,1457.06,207.05,2916.81,0.92,173.89,12.299999999999997,1
95.23,77.27,101.38,10.1,1240.71,197.33,1491.25,0.42,196.61,17.960000000000008,1
108.26,97.21,117.4,44.82,581.54,219.51,2424.28,0.43,225.66000000000003,11.050000000000011,0
112.9,42.57,51.19,13.64,1332.41,229.5,2025.63,0.32,164.09,70.33000000000001,1
103.09,108.17,65.91,12.67,804.58,318.07,2152.55,0.39,169.0,-5.079999999999998,0
58.8,72.13,129.96,45.8,1463.52,242.62,2334.29,0.84,188.76,-13.329999999999998,0
102.68,47.47,96.87,43.31,560.69,217.63,2389.18,0.9,199.55,55.21000000000001,1
126.06,95.77,63.79,31.01,212.05,280.36,1984.11,0.58,189.85,30.290000000000006,0
51.15,95.65,112.99,15.04,783.14,324.22,1650.11,0.93,164.14,-44.50000000000001,0
96.17,101.15,51.52,49.28,1217.44,347.36,2922.12,0.46,147.69,-4.980000000000004,0
64.53,85.36,116.24,49.18,849.15,256.16,1847.95,0.91,180.76999999999998,-20.83,0
82.24,107.3,127.18,34.57,1344.2,168.94,2213.33,0.42,209.42000000000002,-25.060000000000002,0
127.55,80.17,128.97,20.17,1126.49,219.79,2832.8,0.34,256.52,47.379999999999995,1
52.92,64.83,100.24,13.14,1220.45,309.0,1573.04,0.31,153.16,-11.909999999999997,1
64.53,96.07,108.34,31.69,859.78,252.63,2806.64,0.78,172.87,-31.539999999999992,0
93.2,66.37,66.9,44.75,692.22,218.88,2317.03,0.36,160.10000000000002,26.83,1
89.91,67.42,98.48,27.22,1295.62,249.62,1993.37,0.53,188.39,22.489999999999995,1
59.27,106.13,78.52,18.18,1169.91,183.06,2452.05,0.55,137.79,-46.85999999999999,1
121.21,90.26,113.05,41.51,805.7,187.2,1362.24,0.83,234.26,30.94999999999999,1
93.48,63.41,119.62,26.25,1375.78,219.7,2177.31,0.52,213.10000000000002,30.070000000000007,1
91.25,78.29,86.81,13.32,1409.11,271.75,1445.84,0.61,178.06,12.959999999999994,1
61.14,59.01,50.11,18.87,1019.32,325.11,2612.09,0.49,111.25,2.1300000000000026,1
113.99,102.03,125.46,12.2,259.51,281.27,2722.42,0.32,239.45,11.959999999999994,0
128.72,87.38,55.12,49.18,129.51,239.96,2096.55,0.81,183.84,41.34,0
111.85,51.81,114.48,44.25,672.12,113.64,2237.8,0.56,226.32999999999998,60.03999999999999,1
127.95,53.77,67.74,48.24,1171.7,90.97,1520.92,0.34,195.69,74.18,1
107.07,92.52,82.96,16.33,786.17,192.8,2855.58,0.88,190.02999999999997,14.549999999999997,1
64.03,108.23,85.74,25.49,962.18,167.03,2823.2,0.69,149.76999999999998,-44.2,0
98.25,67.5,81.98,32.83,138.68,292.62,1539.78,0.54,180.23000000000002,30.75,0
73.77,42.82,78.97,14.39,1122.79,209.08,1660.21,0.83,152.74,30.949999999999996,1
92.67,40.69,119.86,38.12,646.72,169.2,2044.99,0.5,212.53,51.980000000000004,1
117.18,60.43,60.32,29.41,1406.9,278.48,2472.13,0.67,177.5,56.75000000000001,1
50.75,64.01,66.8,12.22,1037.92,342.5,2970.2,0.69,117.55,-13.260000000000005,1
128.49,107.5,60.12,15.3,668.96,162.6,2466.23,0.82,188.61,20.99000000000001,1
113.13,81.78,104.86,33.59,1070.75,128.68,1541.14,0.96,217.99,31.349999999999994,1
84.09,105.02,114.81,34.42,1204.7,250.55,2042.94,0.38,198.9,-20.929999999999993,0
61.41,80.82,107.25,34.48,983.06,290.51,2765.41,0.87,168.66,-19.409999999999997,0
120.95,93.45,59.48,47.51,843.6,165.12,1316.8,0.53,180.43,27.5,1
78.63,103.83,77.56,37.19,296.97,93.47,2145.64,0.71,156.19,-25.200000000000003,0
99.01,60.13,118.2,20.95,480.37,255.35,1760.19,0.55,217.21,38.88,0
79.44,54.41,113.69,26.58,150.75,92.11,2501.15,0.92,193.13,25.03,0
116.73,47.3,75.91,44.06,311.63,321.24,2428.61,0.39,192.64,69.43,0
113.46,62.09,114.09,39.36,1196.18,96.12,2364.82,0.52,227.55,51.36999999999999,1
60.91,43.99,64.71,37.63,1049.46,294.46,1498.58,0.54,125.61999999999999,16.919999999999995,1
113.95,45.85,125.75,28.02,1372.17,242.34,1962.31,0.73,239.7,68.1,1
124.9,105.77,84.43,42.83,398.83,248.53,2525.5,0.83,209.33,19.13000000000001,0
101.67,83.06,60.8,35.67,854.92,142.32,2317.92,0.97,162.47,18.61,1
127.56,96.1,94.42,30.3,1143.65,326.57,2462.35,0.82,221.98000000000002,31.460000000000008,1
98.12,56.4,81.21,15.16,381.52,177.25,2579.47,0.98,179.32999999999998,41.720000000000006,1
73.49,88.2,101.06,21.57,266.95,96.98,2392.65,0.63,174.55,-14.710000000000008,0
57.03,101.03,93.59,27.11,1330.69,348.02,2379.59,0.86,150.62,-44.0,0
124.95,78.09,98.13,49.04,1396.7,76.43,1721.07,0.69,223.07999999999998,46.86,1
69.05,84.48,78.66,42.16,535.18,171.05,2548.33,0.76,147.70999999999998,-15.430000000000007,0
64.12,72.57,97.4,25.31,1496.71,344.45,1750.47,0.68,161.52,-8.449999999999989,1
64.55,87.31,64.37,17.9,350.19,329.47,2648.07,0.29,128.92000000000002,-22.760000000000005,0
123.47,46.55,69.35,45.47,422.52,340.77,1804.55,0.87,192.82,76.92,1
92.72,99.73,54.13,40.05,1327.0,296.47,2019.28,0.86,146.85,-7.010000000000005,0
117.58,71.79,92.55,22.73,1082.85,130.1,2369.67,0.77,210.13,45.78999999999999,1
114.67,59.34,68.85,38.78,860.96,297.01,2915.55,0.35,183.51999999999998,55.33,1
50.44,94.21,111.71,11.69,1192.32,229.29,1854.12,0.94,162.14999999999998,-43.769999999999996,1
75.66,104.9,82.59,44.16,1305.2,88.02,2972.12,0.57,158.25,-29.24000000000001,0
85.89,51.64,50.19,44.36,762.96,86.19,1445.61,0.75,136.07999999999998,34.25,1
101.13,52.53,103.1,14.14,467.44,197.08,1927.35,0.6,204.23,48.599999999999994,1
123.33,58.26,103.03,34.2,517.4,135.77,1801.71,0.94,226.36,65.07,1
50.99,68.0,77.99,26.54,830.54,342.2,2407.7,0.38,128.98,-17.009999999999998,0
72.98,99.28,64.63,45.76,1044.22,92.37,1500.93,0.33,137.61,-26.299999999999997,0
125.77,105.55,95.71,20.31,675.85,193.21,2365.57,0.74,221.48,20.22,0
95.19,68.22,122.77,23.28,755.29,81.6,1835.61,0.61,217.95999999999998,26.97,1
51.8,41.8,53.16,13.67,601.71,316.81,1901.36,0.43,104.96,10.0,1
108.76,99.51,56.37,34.9,327.99,276.8,2846.45,0.73,165.13,9.25,0
76.02,47.66,92.17,42.92,1134.13,90.11,2901.74,0.79,168.19,28.36,1
95.4,79.61,58.49,22.66,868.99,298.59,2664.3,0.6,153.89000000000001,15.790000000000006,1
80.33,54.82,98.5,20.85,254.33,107.7,2224.28,0.47,178.82999999999998,25.509999999999998,0
76.29,85.8,123.23,20.58,902.38,185.16,2712.71,1.0,199.52,-9.509999999999991,0
87.25,67.15,119.42,34.44,1169.62,266.44,1379.52,0.79,206.67000000000002,20.099999999999994,1
125.82,82.73,83.06,37.17,1291.09,276.83,2255.32,0.33,208.88,43.08999999999999,1
105.02,47.98,86.59,38.37,1438.76,331.47,2947.3,0.67,191.61,57.04,1
96.18,80.55,129.54,12.13,1172.51,206.98,1988.41,0.77,225.72,15.63000000000001,1
126.06,41.22,98.52,29.27,1078.94,209.34,2775.31,0.39,224.57999999999998,84.84,1
124.96,51.78,110.27,47.38,1460.87,215.65,2463.94,0.26,235.23,73.17999999999999,1
103.93,95.9,65.72,44.32,377.97,155.83,2251.9,0.35,169.65,8.030000000000001,0
55.28,49.5,57.66,48.13,1015.84,225.19,2861.37,0.56,112.94,5.780000000000001,0
106.96,103.62,58.25,24.71,673.29,349.22,1696.61,0.63,165.20999999999998,3.339999999999989,0
75.34,47.46,98.35,14.16,515.39,282.09,1523.08,0.72,173.69,27.880000000000003,1
115.43,51.3,77.44,20.06,1072.54,177.42,1877.05,0.74,192.87,64.13000000000001,1
104.33,70.1,121.7,31.23,385.7,300.67,2162.48,0.22,226.03,34.230000000000004,0
123.06,77.5,93.95,25.24,1089.99,281.89,2629.79,0.67,217.01,45.56,1
